_key,_id,_rev,supplierID,name,phone,email,address
a6c66c67-5e1b-4ac8-a753-e38b2daffca7,Suppliers/a6c66c67-5e1b-4ac8-a753-e38b2daffca7,_g1-qafa---,S00126,黃靜怡,00 2697268,fangwan@example.org,661 頭份縣新莊路64號之8
227e812e-c124-48e1-9459-8e174374e743,Suppliers/227e812e-c124-48e1-9459-8e174374e743,_g1-qafe---,S00127,丁信宏,02-2818841,dcheng@example.com,82081 永和縣仁愛路1號4樓
458633c7-fd36-4c78-b652-a554c17d2c60,Suppliers/458633c7-fd36-4c78-b652-a554c17d2c60,_g1-qafm---,S00128,高心怡,02-4994673,lgong@example.org,83483 蘆洲市萬隆街5號7樓
b6de0337-410c-4306-924a-7d474bbdb0dc,Suppliers/b6de0337-410c-4306-924a-7d474bbdb0dc,_g1-qafq---,S00129,金家銘,08-94110641,cfang@example.org,280 草屯新埔街9號5樓
cb9e6621-e2c1-47c5-86cf-8bde59097602,Suppliers/cb9e6621-e2c1-47c5-86cf-8bde59097602,_g1-qafu---,S00130,紀中山,03-98915589,jiecheng@example.com,409 北斗東湖巷857號6樓
d59198a2-bb3b-465f-8236-8910deb060f6,Suppliers/d59198a2-bb3b-465f-8236-8910deb060f6,_g1-qaf2---,S00131,郭柏翰,044 35502288,sshi@example.com,36149 新竹市士林巷8號之5
6750621f-41fa-4973-a620-77f9a999815c,Suppliers/6750621f-41fa-4973-a620-77f9a999815c,_g1-qaf6---,S00132,閻詩婷,08-11320218,yan46@example.org,27435 平鎮縣中興路3段796號之0
c256c2de-4ac5-4a82-8353-fe96df6ea28a,Suppliers/c256c2de-4ac5-4a82-8353-fe96df6ea28a,_g1-qag----,S00133,徐婉婷,02 8735069,yinxia@example.net,70222 太保長安路20號3樓
6160a06a-9b27-4ec8-adc3-d7a8f4cdde76,Suppliers/6160a06a-9b27-4ec8-adc3-d7a8f4cdde76,_g1-qagG---,S00134,盧志宏,06-73815925,xiulan68@example.com,14068 牡丹市育英路7段14號之9
a0c12b4c-4f5d-454a-aa7f-af9973efcf53,Suppliers/a0c12b4c-4f5d-454a-aa7f-af9973efcf53,_g1-qagK---,S00135,李婷婷,(05) 90360075,wgu@example.net,98417 竹北市和街路793號8樓
417bc428-416c-48f5-874d-444d5a28e78c,Suppliers/417bc428-416c-48f5-874d-444d5a28e78c,_g1-qagO---,S00136,黃思穎,083 50793248,xiuying69@example.org,244 屏東市長春街5段928號2樓
5994a231-8ccb-407f-9cea-ba2bc6768625,Suppliers/5994a231-8ccb-407f-9cea-ba2bc6768625,_g1-qagW---,S00137,周承翰,0910-084706,jiana@example.net,77014 太平市信義路1段9號之1
1a70fe7f-4d8d-4340-9432-8fcafe316c16,Suppliers/1a70fe7f-4d8d-4340-9432-8fcafe316c16,_g1-qaga---,S00138,徐瑋婷,023 52178581,jiana@example.com,647 卑南水源巷94號之2
4e310cf1-4593-45a1-8370-44fa6f8c3501,Suppliers/4e310cf1-4593-45a1-8370-44fa6f8c3501,_g1-qage---,S00139,呂雅婷,0938408346,odu@example.org,42552 新營市迴龍街14號5樓
f833f6a5-0bb1-4eae-841e-19f8ce48b296,Suppliers/f833f6a5-0bb1-4eae-841e-19f8ce48b296,_g1-qagm---,S00140,張家豪,04-61462146,gzeng@example.com,51193 嘉義市永安街677號之7
a873a10b-95d3-4441-8324-5a17536ba75e,Suppliers/a873a10b-95d3-4441-8324-5a17536ba75e,_g1-qagq---,S00141,李飛,064 36366280,haoli@example.com,275 竹田市頂福州巷2號之9
28de6719-3206-4c6d-adb5-3bbf123cc4ca,Suppliers/28de6719-3206-4c6d-adb5-3bbf123cc4ca,_g1-qagy---,S00142,吳佳穎,0977-363513,mengchao@example.net,483 斗六奇岩路221號8樓
1f3e1ef4-9deb-483c-aac7-9303fc6e769e,Suppliers/1f3e1ef4-9deb-483c-aac7-9303fc6e769e,_g1-qag2---,S00143,禹庭瑋,067 28016157,yongtang@example.net,80365 頭份縣育英路71號0樓
2ce01838-17ed-4510-9d68-75b4beedd081,Suppliers/2ce01838-17ed-4510-9d68-75b4beedd081,_g1-qag6---,S00144,張淑娟,0922687467,xiuyingmeng@example.com,94483 三重大智街797號之1
fca57cf0-b507-4a0b-9814-5dd9b26d1060,Suppliers/fca57cf0-b507-4a0b-9814-5dd9b26d1060,_g1-qahC---,S00145,梁馨儀,(00) 54347080,weiyao@example.com,50795 雲林民族巷5段425號5樓
7ea52417-5790-4587-a988-4ded29924594,Suppliers/7ea52417-5790-4587-a988-4ded29924594,_g1-qahG---,S00146,潘佳樺,0936829213,ryi@example.net,25902 八德縣延平街741號6樓
eadcb905-074d-407a-9cc1-a91660b5dbd9,Suppliers/eadcb905-074d-407a-9cc1-a91660b5dbd9,_g1-qahK---,S00147,王淑玲,09 9566765,qxiang@example.com,947 太平光華巷70號之0
03ed6d2d-fbec-414b-8b65-8b59398e32fc,Suppliers/03ed6d2d-fbec-414b-8b65-8b59398e32fc,_g1-qahS---,S00148,朱龍,00-52528927,cchen@example.org,216 基隆博愛路7段85號1樓
0edb2592-e136-499b-8db3-5e3a0ca08d64,Suppliers/0edb2592-e136-499b-8db3-5e3a0ca08d64,_g1-qahW---,S00149,王佳蓉,07 9602843,uwan@example.org,69080 台東縣民富路40號6樓
06e7d012-5024-4ec1-bfa3-eabc1df4d199,Suppliers/06e7d012-5024-4ec1-bfa3-eabc1df4d199,_g1-qahe---,S00150,王柏翰,095 92862260,chao64@example.net,74899 苗栗縣新北投路675號7樓
0445b80c-bd47-4bf4-ab48-c0c410079ad0,Suppliers/0445b80c-bd47-4bf4-ab48-c0c410079ad0,_g1-qahi---,S00151,林婉婷,04-8840559,btao@example.net,654 桃園市新生路7段685號4樓
9703416d-e149-4e1a-b81b-b13b56618de1,Suppliers/9703416d-e149-4e1a-b81b-b13b56618de1,_g1-qahm---,S00152,高佩珊,0991360508,minjin@example.com,47110 橫山關渡街20號9樓
693bdb81-80eb-420a-b2b8-39e45a33c31d,Suppliers/693bdb81-80eb-420a-b2b8-39e45a33c31d,_g1-qahu---,S00153,王惠雯,(04) 67079511,yongdong@example.org,21930 梅山市新生路40號3樓
84430798-dc1c-455f-8de8-8fb275b042de,Suppliers/84430798-dc1c-455f-8de8-8fb275b042de,_g1-qahy---,S00154,袁庭瑋,05-11773297,yang99@example.com,72225 員林紅樹林巷26號5樓
da3ee861-9d66-4315-ace1-aba2c546a493,Suppliers/da3ee861-9d66-4315-ace1-aba2c546a493,_g1-qah2---,S00155,高俊傑,00 6326101,yang25@example.com,26242 彰化德路51號4樓
8f6bdb20-a1d0-4c63-870f-c79791e470c8,Suppliers/8f6bdb20-a1d0-4c63-870f-c79791e470c8,_g1-qai----,S00156,吳雅文,0962052357,zhuyang@example.net,161 白沙新北投路6段9號之3
ba629a95-1d87-4b5e-9af8-0b9230d690e8,Suppliers/ba629a95-1d87-4b5e-9af8-0b9230d690e8,_g1-qaiC---,S00157,孫雅雯,03-53072223,chaopan@example.com,28833 平鎮縣關渡巷6段881號之9
911977cd-b479-4131-a114-cf631f4bbb31,Suppliers/911977cd-b479-4131-a114-cf631f4bbb31,_g1-qaiG---,S00158,繆承翰,087 64412944,hanxiuying@example.net,243 臺中松山路445號之4
ce0b6c9f-95d0-4c85-8c5d-53710bdca8ad,Suppliers/ce0b6c9f-95d0-4c85-8c5d-53710bdca8ad,_g1-qaiO---,S00159,王佳玲,05 1843423,chaoye@example.org,73337 阿里山府中路1段36號4樓
01d34f4b-3848-46c1-9f92-9c46593260be,Suppliers/01d34f4b-3848-46c1-9f92-9c46593260be,_g1-qaiS---,S00160,周婉婷,066 54544104,majun@example.org,878 高雄民權街451號4樓
6ca53e1d-fddd-4633-8f58-5cf4065ca499,Suppliers/6ca53e1d-fddd-4633-8f58-5cf4065ca499,_g1-qaiW---,S00161,敖雅萍,00-48903416,gangxie@example.com,38058 台東市中和巷47號之3
5c940545-9099-4db2-93aa-e1027d8dddfa,Suppliers/5c940545-9099-4db2-93aa-e1027d8dddfa,_g1-qaia---,S00162,李志偉,09-4611525,nbai@example.org,285 頭份縣仁愛街78號之1
c730470d-3dec-4831-9096-f1d23858718d,Suppliers/c730470d-3dec-4831-9096-f1d23858718d,_g1-qaii---,S00163,馬思穎,07 1007847,xiexiuying@example.net,90209 彰化縣松山街4號9樓
a96f4ea1-c3ae-499c-83aa-f09a1040ba9e,Suppliers/a96f4ea1-c3ae-499c-83aa-f09a1040ba9e,_g1-qaim---,S00164,劉思穎,083 91205798,gangfu@example.com,41495 台中自強路880號9樓
156f192f-6504-4bbf-8a05-1f5be57eccb4,Suppliers/156f192f-6504-4bbf-8a05-1f5be57eccb4,_g1-qaiu---,S00165,牟淑惠,0998-878438,jingli@example.org,127 豐原縣學府巷48號之8
54b66a54-e22c-4074-9eaa-b4802e40755f,Suppliers/54b66a54-e22c-4074-9eaa-b4802e40755f,_g1-qaiy---,S00166,劉郁雯,03-1764173,cjin@example.com,776 南投民生路13號之7
f9e5e8bd-f8b7-4869-b00a-acbaa1553b6f,Suppliers/f9e5e8bd-f8b7-4869-b00a-acbaa1553b6f,_g1-qai2---,S00167,劉怡如,024 54763519,fang26@example.com,45699 北竿市大安巷85號1樓
801aa45c-3d7a-4239-b9ec-574b0cbf086a,Suppliers/801aa45c-3d7a-4239-b9ec-574b0cbf086a,_g1-qai6---,S00168,陳宇軒,088 26206575,wei55@example.org,43389 北竿市建國路1號之1
3225ef38-9416-438b-a72d-daa00b0f3a83,Suppliers/3225ef38-9416-438b-a72d-daa00b0f3a83,_g1-qajC---,S00169,朱信宏,04-1733893,xiulanjiang@example.com,212 基隆市中和巷4號之3
b94827df-0964-4cef-8ecb-15567b4c4b60,Suppliers/b94827df-0964-4cef-8ecb-15567b4c4b60,_g1-qajG---,S00170,齊羽,0977550025,fang27@example.net,34584 竹田市民生路2段47號之7
5cbdca72-26a1-4a9b-9dbc-68fc108fccfb,Suppliers/5cbdca72-26a1-4a9b-9dbc-68fc108fccfb,_g1-qajK---,S00171,林宜庭,0961-983587,fengxiuying@example.net,557 彰化石牌巷4號4樓
b6f77aa0-dc7d-4b9d-9dc4-f64ae3200175,Suppliers/b6f77aa0-dc7d-4b9d-9dc4-f64ae3200175,_g1-qajS---,S00172,鄭信宏,0965-767583,maoyan@example.org,55401 太平縣民生路77號之3
d7af33f0-4b8c-428f-bd18-7480f944a2aa,Suppliers/d7af33f0-4b8c-428f-bd18-7480f944a2aa,_g1-qajW---,S00173,常志偉,0970-981359,lei03@example.net,18517 褒忠文山路12號6樓
ee6fa961-54ad-465a-a585-9495dee4fa79,Suppliers/ee6fa961-54ad-465a-a585-9495dee4fa79,_g1-qaja---,S00174,古佳蓉,0957115106,qiang33@example.net,26621 花蓮長安街796號7樓
3c91a44f-94dd-4204-b5f6-ef24b29d4f73,Suppliers/3c91a44f-94dd-4204-b5f6-ef24b29d4f73,_g1-qaje---,S00175,劉惠雯,09-9036311,chao93@example.org,13059 嘉義土城路27號之3
a751dfd8-a66f-4efa-83ff-207840401076,Suppliers/a751dfd8-a66f-4efa-83ff-207840401076,_g1-qaji---,S00176,王俊傑,09 6010452,yshen@example.net,276 台南永和街79號之8
3b7827f2-4c2d-4a38-8d24-e964e45d746d,Suppliers/3b7827f2-4c2d-4a38-8d24-e964e45d746d,_g1-qajm---,S00177,陳龍,07 3158509,ntao@example.org,801 臺東縣民治巷41號之2
4629fb72-ff58-4e33-a965-a67d05a4e172,Suppliers/4629fb72-ff58-4e33-a965-a67d05a4e172,_g1-qaju---,S00178,劉雅琪,0954-143736,tao85@example.org,58540 馬公劍潭路593號4樓
e577c858-d651-44ef-80ab-5d13847a1262,Suppliers/e577c858-d651-44ef-80ab-5d13847a1262,_g1-qajy---,S00179,李佩珊,0921-820660,yantian@example.net,777 北港福德街64號之8
2594ea4c-9c02-4335-9cf6-1eaabbc0a14c,Suppliers/2594ea4c-9c02-4335-9cf6-1eaabbc0a14c,_g1-qaj2---,S00180,袁志宏,01-61839066,fangmeng@example.com,398 中和市大橋頭路76號之1
e902de6b-a963-418a-9da4-4aebabcb18f9,Suppliers/e902de6b-a963-418a-9da4-4aebabcb18f9,_g1-qaj6---,S00181,萬家瑋,(09) 86090265,ping18@example.org,31861 汐止市文山街319號1樓
4c2458f2-dc96-45b9-ae7b-367ec030e3c3,Suppliers/4c2458f2-dc96-45b9-ae7b-367ec030e3c3,_g1-qak----,S00182,張雅芳,08 2930387,pinghuang@example.org,679 南投縣成功街34號0樓
4fdf2f9f-b08f-4070-997a-39c38449a44a,Suppliers/4fdf2f9f-b08f-4070-997a-39c38449a44a,_g1-qakG---,S00183,朱怡安,060 80737600,jing03@example.com,414 梅山民生街70號4樓
f9c0ccf7-3193-48bd-a2a7-f88eeb44c312,Suppliers/f9c0ccf7-3193-48bd-a2a7-f88eeb44c312,_g1-qakK---,S00184,王俊賢,09 8481566,fengming@example.net,99677 樹林土城路9號1樓
aa5c9f68-31eb-424d-9551-97fac6ed5804,Suppliers/aa5c9f68-31eb-424d-9551-97fac6ed5804,_g1-qakS---,S00185,羅靜宜,048 32610206,tbai@example.org,731 嘉義縣國凱八德街72號1樓
6ec33f23-0137-4790-8a75-da5e21210e3f,Suppliers/6ec33f23-0137-4790-8a75-da5e21210e3f,_g1-qakW---,S00186,梁淑芬,(07) 89557522,jingmo@example.net,530 樹林縣林森巷656號之6
3587da3f-9cc9-4c0b-9389-eb0162d4b4d4,Suppliers/3587da3f-9cc9-4c0b-9389-eb0162d4b4d4,_g1-qake---,S00187,李鈺婷,082 14127247,shaomin@example.com,90180 板橋中央路8段71號之0
d639bce1-0cf1-450f-b61f-8f42819416e1,Suppliers/d639bce1-0cf1-450f-b61f-8f42819416e1,_g1-qaki---,S00188,馮佳玲,(04) 14440150,yongyuan@example.org,22808 花蓮縣雙連巷95號之3
0dcc34d5-b5bc-4f8a-b822-fd0bdeeaaa1b,Suppliers/0dcc34d5-b5bc-4f8a-b822-fd0bdeeaaa1b,_g1-qakq---,S00189,徐淑華,09 9426000,shiyang@example.com,152 花蓮太平巷806號之3
36a928f9-b289-4157-82dd-f70dd12727e5,Suppliers/36a928f9-b289-4157-82dd-f70dd12727e5,_g1-qaky---,S00190,王心怡,07-42343983,lei55@example.org,84975 北竿迴龍街636號5樓
f12770a3-f48e-4a38-a485-7d2dbc020bbe,Suppliers/f12770a3-f48e-4a38-a485-7d2dbc020bbe,_g1-qak2---,S00191,張志宏,(00) 90360724,xialiu@example.net,85205 頭份縣中央路640號9樓
3db77826-a91e-4efe-847f-2dc689fc65b4,Suppliers/3db77826-a91e-4efe-847f-2dc689fc65b4,_g1-qal----,S00192,黃志偉,(01) 93349272,min17@example.com,19360 中和市中和街695號8樓
f9025aa2-3b62-469f-9b0b-43a39584e37e,Suppliers/f9025aa2-3b62-469f-9b0b-43a39584e37e,_g1-qalC---,S00193,劉依婷,05-32529670,jwei@example.net,72319 光復天母巷6段319號之1
b8e56f93-39e4-4ea7-acf3-1061cf7ce301,Suppliers/b8e56f93-39e4-4ea7-acf3-1061cf7ce301,_g1-qalG---,S00194,王依婷,0991-787363,pengwei@example.net,54976 太平市民生巷232號7樓
f6eebec2-a0d2-43ec-a60d-cbb943393a4a,Suppliers/f6eebec2-a0d2-43ec-a60d-cbb943393a4a,_g1-qalO---,S00195,蔔佳慧,024 52407782,leijuan@example.org,672 新營縣文山巷89號5樓
40fe2d4e-6f39-4bb2-a214-271aa2b64e4f,Suppliers/40fe2d4e-6f39-4bb2-a214-271aa2b64e4f,_g1-qalW---,S00196,李雅涵,0907-143762,gulei@example.net,14279 斗六縣光復街9段12號之7
951d11de-273f-4d19-ac39-1602d5abc652,Suppliers/951d11de-273f-4d19-ac39-1602d5abc652,_g1-qala---,S00197,宋佳穎,096 72390547,juansong@example.com,99918 太保大勇巷2號9樓
9b0d465a-e78b-4d0d-9c7b-0969ac1a5040,Suppliers/9b0d465a-e78b-4d0d-9c7b-0969ac1a5040,_g1-qale---,S00198,李鈺婷,(00) 75749279,xiulan24@example.com,82237 高雄天母街745號8樓
bc750bea-ac6d-4731-9c6c-f9e9f6949066,Suppliers/bc750bea-ac6d-4731-9c6c-f9e9f6949066,_g1-qalm---,S00199,蘇婉婷,0963-973982,junyin@example.org,22693 牡丹縣大仁巷17號1樓
121e7eab-ffc2-4dc3-822e-259e2955c056,Suppliers/121e7eab-ffc2-4dc3-822e-259e2955c056,_g1-qalq---,S00200,郭鈺婷,0980-587599,rlu@example.org,282 朴子市新莊路6段345號3樓
7f4ed96e-c4b7-4c25-8452-65335db077d7,Suppliers/7f4ed96e-c4b7-4c25-8452-65335db077d7,_g1-qaly---,S00201,金馨儀,01-21914579,xiayao@example.com,47152 草屯忠孝街18號7樓
3dd742db-8e2b-47fc-9522-d0413be75a7e,Suppliers/3dd742db-8e2b-47fc-9522-d0413be75a7e,_g1-qal2---,S00202,匡怡如,(06) 67555497,duanjie@example.org,148 台中縣萬隆街31號2樓
eafaf287-57e4-47b1-94c6-5036a2edf68e,Suppliers/eafaf287-57e4-47b1-94c6-5036a2edf68e,_g1-qam----,S00203,胡宗翰,01 9623797,yongma@example.net,460 雲林市民族路1段1號之4
415e0bca-99c0-4cf6-a268-4a366546dc0e,Suppliers/415e0bca-99c0-4cf6-a268-4a366546dc0e,_g1-qamC---,S00204,車馨儀,0992463898,chaosun@example.com,743 中壢民生街69號之0
78af8ec7-e40c-45d4-b0a2-70c3c995d2b5,Suppliers/78af8ec7-e40c-45d4-b0a2-70c3c995d2b5,_g1-qamK---,S00205,袁家瑜,03 8618057,jing29@example.org,475 新竹華興路8號之3
c7fee74f-a5bd-4968-8b9e-022363066280,Suppliers/c7fee74f-a5bd-4968-8b9e-022363066280,_g1-qamS---,S00206,蒙淑慧,083 18648234,swu@example.org,175 關山市奇岩街1號7樓
f7024c78-4eb7-4e5e-b6a3-edcc8504c861,Suppliers/f7024c78-4eb7-4e5e-b6a3-edcc8504c861,_g1-qama---,S00207,李淑慧,033 83122492,cwan@example.org,795 北港縣新店路5號之4
58b03ef7-773f-45d9-bf1a-91312d0f05c2,Suppliers/58b03ef7-773f-45d9-bf1a-91312d0f05c2,_g1-qame---,S00208,陶筱涵,04 5528861,thao@example.com,52396 竹田士林路7段13號7樓
a23c533c-e978-4075-a493-9a3526ce4af9,Suppliers/a23c533c-e978-4075-a493-9a3526ce4af9,_g1-qami---,S00209,劉雅惠,(07) 22770555,fang37@example.org,430 新竹昆陽街688號8樓
d42024cc-e4db-4e22-9b41-8b1c3f36c9b9,Suppliers/d42024cc-e4db-4e22-9b41-8b1c3f36c9b9,_g1-qamq---,S00210,戴筱涵,0944-869224,juan46@example.com,216 台中福安街1段114號之3
40da3206-6389-4ae6-b11a-5f9b34f58602,Suppliers/40da3206-6389-4ae6-b11a-5f9b34f58602,_g1-qamu---,S00211,畢鈺婷,0977-717459,klei@example.net,255 嘉義光明街9段72號4樓
94019e40-1422-479f-8778-6a2265b29bd1,Suppliers/94019e40-1422-479f-8778-6a2265b29bd1,_g1-qamy---,S00212,尹淑玲,0944338632,laifang@example.org,68880 朴子縣頂福州街2號0樓
bc5d57ed-4cd2-4803-a16d-fc5fb923f19d,Suppliers/bc5d57ed-4cd2-4803-a16d-fc5fb923f19d,_g1-qam6---,S00213,範信宏,0957-405335,zengming@example.net,69141 鳳山市忠孝街4段1號2樓
98d66e55-3eea-4af9-8577-af08bfc49a28,Suppliers/98d66e55-3eea-4af9-8577-af08bfc49a28,_g1-qan----,S00214,鄭宜庭,09 9455369,renmin@example.com,97114 橫山水源巷7段1號7樓
5e9e9918-76d5-4018-9aad-83e173333c7d,Suppliers/5e9e9918-76d5-4018-9aad-83e173333c7d,_g1-qanG---,S00215,張傑克,096 39236926,wangjun@example.org,535 苗栗興街8段6號3樓
4d3e42ef-c4eb-41f3-8a0a-fdaab5d66b9a,Suppliers/4d3e42ef-c4eb-41f3-8a0a-fdaab5d66b9a,_g1-qanK---,S00216,潘宇軒,(02) 64503395,shaojun@example.net,94433 橫山中興路5號9樓
8bbf83b1-1196-44d9-b2a5-5f0733b0478f,Suppliers/8bbf83b1-1196-44d9-b2a5-5f0733b0478f,_g1-qanS---,S00217,王怡婷,01 5132140,guiyingxiong@example.net,510 草屯市光華巷69號5樓
0aff4aba-d90e-43c6-ba65-75b08a04f425,Suppliers/0aff4aba-d90e-43c6-ba65-75b08a04f425,_g1-qanW---,S00218,姬冠霖,02-31102619,sunyan@example.com,98534 台中莒光路695號之1
f6e1302a-f22f-4542-a223-92cc79aa1ba4,Suppliers/f6e1302a-f22f-4542-a223-92cc79aa1ba4,_g1-qana---,S00219,李龍,0910-708300,yan31@example.org,96451 褒忠中山路8號之3
c05620d7-7c66-476a-9846-0b8f881d26c6,Suppliers/c05620d7-7c66-476a-9846-0b8f881d26c6,_g1-qani---,S00220,左淑慧,05 3550736,asu@example.com,736 八德縣成功路9號之6
23511472-3b33-424f-b728-30372fff6045,Suppliers/23511472-3b33-424f-b728-30372fff6045,_g1-qanm---,S00221,張羽,06-9651477,yaoguiying@example.net,78043 卑南縣正義街885號之7
fdb41bf0-1178-4a7c-9196-fc79e51829a1,Suppliers/fdb41bf0-1178-4a7c-9196-fc79e51829a1,_g1-qanu---,S00222,王家銘,09-48129605,ichang@example.org,895 屏東太平路80號8樓
74f89453-822d-4d6f-a57e-031258927bfd,Suppliers/74f89453-822d-4d6f-a57e-031258927bfd,_g1-qany---,S00223,趙雅萍,(06) 25948378,xia18@example.com,16203 澎湖縣福德街299號6樓
2448d395-9fbc-4535-b8b8-f3ebf0318cb5,Suppliers/2448d395-9fbc-4535-b8b8-f3ebf0318cb5,_g1-qan2---,S00224,張家瑜,02-73550402,renchao@example.net,75300 宜蘭市光明路296號之9
57c4164b-edf7-4948-9923-fe5e98700c4b,Suppliers/57c4164b-edf7-4948-9923-fe5e98700c4b,_g1-qan6---,S00225,蒙雅慧,0941-088909,guojun@example.org,421 蘆洲福安街1號之5
26644c23-7fe0-4fb2-a13d-b0359d834567,Suppliers/26644c23-7fe0-4fb2-a13d-b0359d834567,_g1-qaoC---,S00226,房中山,(07) 44600871,xia35@example.net,55077 三重市大勇巷48號之2
a4c138e7-6986-4275-bcf1-bdea5d7fcd8f,Suppliers/a4c138e7-6986-4275-bcf1-bdea5d7fcd8f,_g1-qaoG---,S00227,林筱涵,019 20430956,wwu@example.org,44142 樹林縣博愛巷8號7樓
75aa0d8c-a3b3-4168-bad4-a8988ef6a25f,Suppliers/75aa0d8c-a3b3-4168-bad4-a8988ef6a25f,_g1-qaoO---,S00228,徐俊傑,00-3996073,na56@example.com,29749 頭份大同路82號之4
554e6c8e-54f9-402f-ac5a-37e2120fe28c,Suppliers/554e6c8e-54f9-402f-ac5a-37e2120fe28c,_g1-qaoS---,S00229,黃冠廷,0938-389827,mingfang@example.net,150 桃園福德路648號8樓
a0110451-f134-44d3-a4a9-28efda4622b8,Suppliers/a0110451-f134-44d3-a4a9-28efda4622b8,_g1-qaoW---,S00230,李佳玲,05-47224872,yren@example.org,39808 彰化縣新興路777號之8
f290f061-92e3-43d8-b0a5-f24c819b5938,Suppliers/f290f061-92e3-43d8-b0a5-f24c819b5938,_g1-qaoa---,S00231,高俊宏,076 49761962,min82@example.net,91269 板橋市士林巷6段4號5樓
318c652c-bb3c-45a5-b5be-385cd1e9f3fe,Suppliers/318c652c-bb3c-45a5-b5be-385cd1e9f3fe,_g1-qaoi---,S00232,夏雅雯,07 7816944,fangzhang@example.com,70365 花蓮縣迴龍街199號1樓
78d40cd7-3372-41af-b726-1c013e9e181f,Suppliers/78d40cd7-3372-41af-b726-1c013e9e181f,_g1-qaom---,S00233,王淑惠,(07) 29528455,minglu@example.net,993 關山中山街9號2樓
304525d6-54de-4562-b2e7-d61db1af8610,Suppliers/304525d6-54de-4562-b2e7-d61db1af8610,_g1-qaoq---,S00234,周婉婷,05 3773718,xsong@example.com,96624 竹田德巷3號4樓
975ed856-a428-4507-ac03-7bb888fedb1c,Suppliers/975ed856-a428-4507-ac03-7bb888fedb1c,_g1-qaoy---,S00235,滕雅琪,039 77475760,pwen@example.com,20726 永和市明德巷1段97號之2
d912d59b-8183-4d68-8971-ed94530fc843,Suppliers/d912d59b-8183-4d68-8971-ed94530fc843,_g1-qao2---,S00236,蔡依婷,0997254264,yangyuan@example.net,109 板橋市新興巷49號之3
d04ec36e-0185-42a9-9cce-7cc59e28104f,Suppliers/d04ec36e-0185-42a9-9cce-7cc59e28104f,_g1-qap----,S00237,劉雅婷,0974631244,lei55@example.com,58607 牡丹中華街9段9號之7
8977c293-4715-426b-a8cc-380d139809a7,Suppliers/8977c293-4715-426b-a8cc-380d139809a7,_g1-qapC---,S00238,周馨儀,(00) 80125081,minlei@example.com,577 八德育英巷65號0樓
a08d0c61-6337-4189-bab0-dd60bf685c6d,Suppliers/a08d0c61-6337-4189-bab0-dd60bf685c6d,_g1-qapK---,S00239,倪冠廷,037 94674965,zengna@example.com,28990 頭份大智巷2號2樓
f6c00ed8-e005-49ff-9655-63953b2da9b2,Suppliers/f6c00ed8-e005-49ff-9655-63953b2da9b2,_g1-qapO---,S00240,吳沖,(06) 28112335,jchen@example.net,547 竹田小碧潭街661號1樓
109e68ca-3907-40c3-bba2-338092db20a8,Suppliers/109e68ca-3907-40c3-bba2-338092db20a8,_g1-qapS---,S00241,姜靜宜,0951698982,mingzhou@example.com,957 褒忠市新埔路23號7樓
60f8c5bf-2eda-4c9c-a2aa-2f2b6d595f7f,Suppliers/60f8c5bf-2eda-4c9c-a2aa-2f2b6d595f7f,_g1-qapa---,S00242,蕭詩婷,(00) 30493195,bjiang@example.net,81671 古坑松山路2段685號之0
22b29263-bf6d-4120-a8a8-dac425b98200,Suppliers/22b29263-bf6d-4120-a8a8-dac425b98200,_g1-qape---,S00243,吳佩珊,0934750146,xiuyingsu@example.net,401 新竹關渡巷2號之0
6e16ddfe-13b7-4fd5-9372-694ab30ac7d4,Suppliers/6e16ddfe-13b7-4fd5-9372-694ab30ac7d4,_g1-qapm---,S00244,楊宇軒,(00) 45675029,tye@example.org,291 朴子縣福安街54號7樓
e717ed98-d4eb-41fd-88d8-805f6a0f6927,Suppliers/e717ed98-d4eb-41fd-88d8-805f6a0f6927,_g1-qapq---,S00245,劉淑惠,0977309920,guiyinghou@example.com,23334 白沙民治街65號之6
3057b906-eb22-48a1-8546-3504445873fb,Suppliers/3057b906-eb22-48a1-8546-3504445873fb,_g1-qapu---,S00246,李家豪,025 41084374,yong81@example.net,302 北斗林森巷523號0樓
5e77ed84-a312-434a-8d75-43ee8b596ee5,Suppliers/5e77ed84-a312-434a-8d75-43ee8b596ee5,_g1-qapy---,S00247,郭詩婷,01-40327728,li65@example.net,453 牡丹縣四維街8號之0
2d2c9870-ebd8-4e50-8dd5-72e3149e2c66,Suppliers/2d2c9870-ebd8-4e50-8dd5-72e3149e2c66,_g1-qap6---,S00248,莫家豪,03-90326211,chaolei@example.org,54991 阿里山新莊巷1號之0
79c1ad12-7e68-46aa-8932-92f1c269c14d,Suppliers/79c1ad12-7e68-46aa-8932-92f1c269c14d,_g1-qaq----,S00249,安怡婷,076 99083763,taokong@example.com,524 永和市西門街90號5樓
ae366830-5685-41f8-bb4d-18da53ff81a7,Suppliers/ae366830-5685-41f8-bb4d-18da53ff81a7,_g1-qaqG---,S00250,劉雅萍,(00) 41389228,yongxie@example.com,207 新竹縣民權路103號之5
11bafb0a-8c4c-4e7c-aa4b-0a47cd734fe3,Suppliers/11bafb0a-8c4c-4e7c-aa4b-0a47cd734fe3,_g1-qaqK---,S00251,胡雅涵,04-6688769,xiuyingqin@example.com,25451 嘉義紅樹林街39號1樓
